  0.1453347E+02  0.3201472E-05 -0.2691277E-05
  0.1463152E+02  0.3167687E-05 -0.3445574E-05
  0.1472957E+02  0.3138172E-05 -0.3010092E-05
  0.1482763E+02  0.3114003E-05 -0.2464981E-05
  0.1492568E+02  0.3087822E-05 -0.2669997E-05
  0.1502373E+02  0.3053840E-05 -0.3465753E-05
  0.1512178E+02  0.3018552E-05 -0.3598853E-05
  0.1521984E+02  0.2988550E-05 -0.3059813E-05
  0.1531789E+02  0.2961484E-05 -0.2760263E-05
  0.1541594E+02  0.2938409E-05 -0.2353402E-05
  0.1551400E+02  0.2915749E-05 -0.2310975E-05
  0.1561205E+02  0.2893994E-05 -0.2218732E-05
  0.1571010E+02  0.2873046E-05 -0.2136336E-05
  0.1580815E+02  0.2847766E-05 -0.2578256E-05
  0.1590621E+02  0.2829338E-05 -0.1879409E-05
  0.1600426E+02  0.2805590E-05 -0.2421910E-05
  0.1610231E+02  0.2777466E-05 -0.2868215E-05
  0.1620037E+02  0.2759634E-05 -0.1818632E-05
  0.1629842E+02  0.2742781E-05 -0.1718826E-05
  0.1639647E+02  0.2720685E-05 -0.2253406E-05
  0.1649452E+02  0.2701210E-05 -0.1986249E-05
  0.1659258E+02  0.2686938E-05 -0.1455545E-05
  0.1669063E+02  0.2673011E-05 -0.1420310E-05
  0.1678868E+02  0.2655215E-05 -0.1814950E-05
  0.1688674E+02  0.2638544E-05 -0.1700200E-05
  0.1698479E+02  0.2616919E-05 -0.2205426E-05
  0.1708284E+02  0.2588111E-05 -0.2937989E-05
  0.1718089E+02  0.2576283E-05 -0.1206337E-05
  0.1727895E+02  0.2561302E-05 -0.1527834E-05
  0.1737700E+02  0.2544640E-05 -0.1699309E-05
  0.1747505E+02  0.2531874E-05 -0.1301970E-05
  0.1757311E+02  0.2512313E-05 -0.1994865E-05
  0.1767116E+02  0.2493363E-05 -0.1932679E-05
  0.1776921E+02  0.2476447E-05 -0.1725138E-05
  0.1786726E+02  0.2461195E-05 -0.1555558E-05
  0.1796532E+02  0.2444071E-05 -0.1746395E-05
  0.1806337E+02  0.2463401E-05  0.1971437E-05
  0.1816142E+02  0.2450043E-05 -0.1362381E-05
  0.1825948E+02  0.2435616E-05 -0.1471344E-05
  0.1835753E+02  0.2411823E-05 -0.2426551E-05
  0.1845558E+02  0.2384275E-05 -0.2809524E-05
  0.1855363E+02  0.2364108E-05 -0.2056753E-05
  0.1865169E+02  0.2347118E-05 -0.1732677E-05
  0.1874974E+02  0.2322456E-05 -0.2515144E-05
  0.1884779E+02  0.2306265E-05 -0.1651330E-05
  0.1894584E+02  0.2286115E-05 -0.2054936E-05
  0.1904390E+02  0.2266292E-05 -0.2021666E-05
  0.1914195E+02  0.2255242E-05 -0.1127036E-05
  0.1924000E+02  0.2221461E-05 -0.3445167E-05
  0.1933806E+02  0.2204257E-05 -0.1754572E-05
  0.1943611E+02  0.2190588E-05 -0.1394019E-05
  0.1953416E+02  0.2173517E-05 -0.1740985E-05
  0.1963221E+02  0.2155867E-05 -0.1800074E-05
  0.1973027E+02  0.2138349E-05 -0.1786566E-05
  0.1982832E+02  0.2118027E-05 -0.2072528E-05
  0.1992637E+02  0.2096359E-05 -0.2209879E-05
  0.2002443E+02  0.2079150E-05 -0.1755078E-05
  0.2012248E+02  0.2062780E-05 -0.1669525E-05
  0.2022053E+02  0.2049706E-05 -0.1333338E-05
  0.2031858E+02  0.2033292E-05 -0.1673970E-05
  0.2041664E+02  0.2024094E-05 -0.9381035E-06
  0.2051469E+02  0.2013117E-05 -0.1119488E-05
  0.2061274E+02  0.1997742E-05 -0.1568012E-05
  0.2071080E+02  0.1985262E-05 -0.1272806E-05
  0.2080885E+02  0.1970277E-05 -0.1528182E-05
  0.2090690E+02  0.1956530E-05 -0.1402093E-05
  0.2100495E+02  0.1943022E-05 -0.1377585E-05
  0.2110301E+02  0.1932896E-05 -0.1032739E-05
  0.2120106E+02  0.1919651E-05 -0.1350745E-05
  0.2129911E+02  0.1904534E-05 -0.1541768E-05
  0.2139717E+02  0.1890330E-05 -0.1448599E-05
  0.2149522E+02  0.1875656E-05 -0.1496477E-05
  0.2159327E+02  0.1865898E-05 -0.9951846E-06
  0.2169132E+02  0.1855101E-05 -0.1101163E-05
  0.2178938E+02  0.1840639E-05 -0.1474906E-05
  0.2188743E+02  0.1830771E-05 -0.1006441E-05
  0.2198548E+02  0.1838179E-05  0.7554785E-06
  0.2208354E+02  0.1825823E-05 -0.1260043E-05
  0.2218159E+02  0.1813446E-05 -0.1262301E-05
  0.2227964E+02  0.1807476E-05 -0.6089000E-06
  0.2237769E+02  0.1796505E-05 -0.1118819E-05
  0.2247575E+02  0.1789296E-05 -0.7352776E-06
  0.2257380E+02  0.1784392E-05 -0.5000775E-06
  0.2267185E+02  0.1769856E-05 -0.1482557E-05
  0.2276991E+02  0.1763787E-05 -0.6189479E-06
  0.2286796E+02  0.1759437E-05 -0.4436411E-06
  0.2296601E+02  0.1754858E-05 -0.4668961E-06
  0.2306406E+02  0.1746079E-05 -0.8953600E-06
  0.2316212E+02  0.1739546E-05 -0.6662915E-06
  0.2326017E+02  0.1734143E-05 -0.5510434E-06
  0.2335822E+02  0.1724332E-05 -0.1000522E-05
  0.2345628E+02  0.1715036E-05 -0.9481604E-06
  0.2355433E+02  0.1704873E-05 -0.1036463E-05
  0.2365238E+02  0.1694144E-05 -0.1094154E-05
  0.2375043E+02  0.1681330E-05 -0.1306839E-05
  0.2384849E+02  0.1669890E-05 -0.1166760E-05
  0.2394654E+02  0.1659944E-05 -0.1014299E-05
  0.2404459E+02  0.1648433E-05 -0.1174002E-05
  0.2414265E+02  0.1644417E-05 -0.4095559E-06
  0.2424070E+02  0.1639447E-05 -0.5069313E-06
  0.2433875E+02  0.1632409E-05 -0.7177738E-06
  0.2443680E+02  0.1625774E-05 -0.6766717E-06
  0.2453486E+02  0.1618267E-05 -0.7655833E-06
  0.2463291E+02  0.1611155E-05 -0.7253520E-06
  0.2473096E+02  0.1603931E-05 -0.7366823E-06
  0.2482902E+02  0.1597886E-05 -0.6165011E-06
  0.2492707E+02  0.1595670E-05 -0.2260156E-06
  0.2502512E+02  0.1590173E-05 -0.5605818E-06
  0.2512317E+02  0.1584095E-05 -0.6199369E-06
  0.2522123E+02  0.1577763E-05 -0.6457927E-06
  0.2531928E+02  0.1576408E-05 -0.1380999E-06
  0.2541733E+02  0.1573657E-05 -0.2806006E-06
  0.2551539E+02  0.1569534E-05 -0.4205034E-06
  0.2561344E+02  0.1564439E-05 -0.5195759E-06
  0.2571149E+02  0.1558759E-05 -0.5793360E-06
  0.2580954E+02  0.1556966E-05 -0.1827907E-06
  0.2590760E+02  0.1551020E-05 -0.6064251E-06
  0.2600565E+02  0.1545171E-05 -0.5965510E-06
  0.2610370E+02  0.1541387E-05 -0.3859213E-06
  0.2620176E+02  0.1539190E-05 -0.2240475E-06
  0.2629981E+02  0.1530597E-05 -0.8763300E-06
  0.2639786E+02  0.1518925E-05 -0.1190453E-05
  0.2649591E+02  0.1518082E-05 -0.8596570E-07
  0.2659397E+02  0.1509757E-05 -0.8489791E-06
  0.2669202E+02  0.1516531E-05  0.6908703E-06
  0.2679007E+02  0.1511624E-05 -0.5004631E-06
  0.2688813E+02  0.1500612E-05 -0.1123077E-05
  0.2698618E+02  0.1484943E-05 -0.1598027E-05
  0.2708423E+02  0.1485751E-05  0.8242798E-07
  0.2718228E+02  0.1480923E-05 -0.4924280E-06
  0.2728034E+02  0.1472936E-05 -0.8145165E-06
  0.2737839E+02  0.1465943E-05 -0.7132115E-06
  0.2747644E+02  0.1457665E-05 -0.8442181E-06
  0.2757450E+02  0.1453468E-05 -0.4280530E-06
  0.2767255E+02  0.1443629E-05 -0.1003457E-05
  0.2777060E+02  0.1439416E-05 -0.4296864E-06
  0.2786865E+02  0.1433187E-05 -0.6351996E-06
  0.2796671E+02  0.1424751E-05 -0.8603578E-06
  0.2806476E+02  0.1420785E-05 -0.4045078E-06
  0.2816281E+02  0.1415501E-05 -0.5389132E-06
  0.2826087E+02  0.1411317E-05 -0.4266845E-06
  0.2835892E+02  0.1407196E-05 -0.4202686E-06
  0.2845697E+02  0.1401794E-05 -0.5509236E-06
  0.2855502E+02  0.1400012E-05 -0.1817743E-06
  0.2865308E+02  0.1396840E-05 -0.3235027E-06
  0.2875113E+02  0.1392845E-05 -0.4073954E-06
  0.2884918E+02  0.1388828E-05 -0.4096559E-06
  0.2894724E+02  0.1383948E-05 -0.4977781E-06
  0.2904529E+02  0.1380094E-05 -0.3930468E-06
  0.2914334E+02  0.1377599E-05 -0.2544504E-06
  0.2924139E+02  0.1373543E-05 -0.4135983E-06
  0.2933945E+02  0.1369129E-05 -0.4502127E-06
  0.2943750E+02  0.1364036E-05 -0.5193605E-06
  0.2953555E+02  0.1358345E-05 -0.5803868E-06
  0.2963361E+02  0.1351712E-05 -0.6765267E-06
  0.2973166E+02  0.1343329E-05 -0.8549478E-06
  0.2982971E+02  0.1336371E-05 -0.7096337E-06
  0.2992776E+02  0.1332158E-05 -0.4296060E-06
  0.3002582E+02  0.1326985E-05 -0.5275882E-06
  0.3012387E+02  0.1322435E-05 -0.4640854E-06
  0.3022192E+02  0.1318506E-05 -0.4006560E-06
  0.3031998E+02  0.1314545E-05 -0.4039619E-06
  0.3041803E+02  0.1318710E-05  0.4247757E-06
  0.3051608E+02  0.1313263E-05 -0.5555652E-06
  0.3061413E+02  0.1307279E-05 -0.6102549E-06
  0.3071219E+02  0.1302028E-05 -0.5355648E-06
  0.3081024E+02  0.1301018E-05 -0.1029256E-06
  0.3090829E+02  0.1297557E-05 -0.3529796E-06
  0.3100635E+02  0.1295592E-05 -0.2004058E-06
  0.3110440E+02  0.1294072E-05 -0.1550202E-06
  0.3120245E+02  0.1290664E-05 -0.3475753E-06
  0.3130050E+02  0.1291195E-05  0.5412365E-07
  0.3139856E+02  0.1287365E-05 -0.3906241E-06
  0.3149661E+02  0.1281906E-05 -0.5566692E-06
  0.3159466E+02  0.1278191E-05 -0.3789437E-06
  0.3169272E+02  0.1273558E-05 -0.4724951E-06
  0.3179077E+02  0.1270997E-05 -0.2612057E-06
  0.3188882E+02  0.1270975E-05 -0.2177005E-08
  0.3198687E+02  0.1270855E-05 -0.1231280E-07
  0.3208493E+02  0.1267909E-05 -0.3004018E-06
  0.3218298E+02  0.1260811E-05 -0.7238970E-06
  0.3228103E+02  0.1292906E-05  0.3273184E-05
  0.3237909E+02  0.1279268E-05 -0.1390807E-05
  0.3247714E+02  0.1274909E-05 -0.4446316E-06
  0.3257519E+02  0.1258348E-05 -0.1688971E-05
  0.3267324E+02  0.1248092E-05 -0.1045955E-05
  0.3277130E+02  0.1249050E-05  0.9770748E-07
  0.3286935E+02  0.1244376E-05 -0.4766988E-06
  0.3296740E+02  0.1237965E-05 -0.6538383E-06
  0.3306546E+02  0.1229894E-05 -0.8230428E-06
  0.3316351E+02  0.1233654E-05  0.3834300E-06
  0.3326156E+02  0.1226367E-05 -0.7431462E-06
  0.3335961E+02  0.1231911E-05  0.5653356E-06
  0.3345767E+02  0.1227273E-05 -0.4729987E-06
  0.3355572E+02  0.1217165E-05 -0.1030846E-05
  0.3365377E+02  0.1215754E-05 -0.1438496E-06
  0.3375183E+02  0.1206156E-05 -0.9788646E-06
  0.3384988E+02  0.1205247E-05 -0.9279853E-07
  0.3394793E+02  0.1200070E-05 -0.5279591E-06
  0.3404598E+02  0.1193547E-05 -0.6652135E-06
  0.3414404E+02  0.1190581E-05 -0.3025329E-06
  0.3424209E+02  0.1185106E-05 -0.5583121E-06
  0.3434014E+02  0.1180446E-05 -0.4752593E-06
  0.3443820E+02  0.1181476E-05  0.1050386E-06
  0.3453625E+02  0.1178833E-05 -0.2695782E-06
  0.3463430E+02  0.1174541E-05 -0.4377331E-06
  0.3473235E+02  0.1166975E-05 -0.7715823E-06
  0.3483041E+02  0.1161777E-05 -0.5301505E-06
  0.3492846E+02  0.1162707E-05  0.9488394E-07
  0.3502651E+02  0.1175349E-05  0.1289321E-05
  0.3512457E+02  0.1170283E-05 -0.5166579E-06
  0.3522262E+02  0.1166823E-05 -0.3529589E-06
  0.3532067E+02  0.1162239E-05 -0.4674243E-06
  0.3541872E+02  0.1149014E-05 -0.1348838E-05
  0.3551678E+02  0.1158851E-05  0.1003280E-05
  0.3561483E+02  0.1161559E-05  0.2761284E-06
  0.3571288E+02  0.1163799E-05  0.2285335E-06
  0.3581094E+02  0.1161107E-05 -0.2746074E-06
  0.3590899E+02  0.1136752E-05 -0.2483802E-05
  0.3600704E+02  0.1137352E-05  0.6117711E-07
  0.3610509E+02  0.1149512E-05  0.1240153E-05
  0.3620315E+02  0.1122982E-05 -0.2705715E-05
  0.3630120E+02  0.1120348E-05 -0.2686608E-06
  0.3639925E+02  0.1130412E-05  0.1026372E-05
  0.3649731E+02  0.1124293E-05 -0.6240169E-06
  0.3659536E+02  0.1131530E-05  0.7380411E-06
  0.3669341E+02  0.1127226E-05 -0.4388731E-06
  0.3679146E+02  0.1112609E-05 -0.1490733E-05
  0.3688952E+02  0.1113758E-05  0.1171919E-06
  0.3698757E+02  0.1121936E-05  0.8339928E-06
  0.3708562E+02  0.1112159E-05 -0.9971415E-06
  0.3718368E+02  0.1097948E-05 -0.1449280E-05
  0.3728173E+02  0.1097580E-05 -0.3755536E-07
  0.3737978E+02  0.1089387E-05 -0.8355511E-06
  0.3747783E+02  0.1081808E-05 -0.7729224E-06
  0.3757589E+02  0.1082919E-05  0.1132776E-06
  0.3767394E+02  0.1072712E-05 -0.1040944E-05
  0.3777199E+02  0.1080646E-05  0.8091489E-06
  0.3787005E+02  0.1096437E-05  0.1610399E-05
  0.3796810E+02  0.1084360E-05 -0.1231672E-05
  0.3806615E+02  0.1071102E-05 -0.1352052E-05
  0.3816420E+02  0.1053038E-05 -0.1842294E-05
  0.3826226E+02  0.1047759E-05 -0.5384094E-06
  0.3836031E+02  0.1043382E-05 -0.4464286E-06
  0.3845836E+02  0.1044986E-05  0.1636722E-06
  0.3855642E+02  0.1044982E-05 -0.4173343E-09
  0.3865447E+02  0.1043491E-05 -0.1521399E-06
  0.3875252E+02  0.1040974E-05 -0.2566601E-06
  0.3885057E+02  0.1033294E-05 -0.7832403E-06
  0.3894863E+02  0.1028142E-05 -0.5254090E-06
  0.3904668E+02  0.1023329E-05 -0.4908771E-06
  0.3914473E+02  0.1020690E-05 -0.2691732E-06
  0.3924279E+02  0.1016840E-05 -0.3926091E-06
  0.3934084E+02  0.1015686E-05 -0.1177322E-06
  0.3943889E+02  0.1011987E-05 -0.3771960E-06
  0.3953694E+02  0.1011604E-05 -0.3911858E-07
  0.3963500E+02  0.1011010E-05 -0.6051824E-07
  0.3973305E+02  0.1011712E-05  0.7154786E-07
  0.3983110E+02  0.1007064E-05 -0.4739862E-06
  0.3992916E+02  0.1004296E-05 -0.2823029E-06
  0.4002721E+02  0.1000852E-05 -0.3512499E-06
  0.4012526E+02  0.9990682E-06 -0.1819309E-06
  0.4022331E+02  0.1002516E-05  0.3516309E-06
  0.4032137E+02  0.9978130E-06 -0.4796424E-06
  0.4041942E+02  0.9927151E-06 -0.5199174E-06
  0.4051747E+02  0.9928517E-06  0.1393213E-07
  0.4061553E+02  0.9912876E-06 -0.1595112E-06
  0.4071358E+02  0.9882523E-06 -0.3095643E-06
  0.4081163E+02  0.9829484E-06 -0.5409179E-06
  0.4090968E+02  0.9799132E-06 -0.3095449E-06
  0.4100774E+02  0.9672795E-06 -0.1288459E-05
  0.4110579E+02  0.9822343E-06  0.1525176E-05
  0.4120384E+02  0.9854044E-06  0.3233080E-06
  0.4130190E+02  0.9984285E-06  0.1328270E-05
  0.4139995E+02  0.9944686E-06 -0.4038497E-06
  0.4149800E+02  0.9904973E-06 -0.4050199E-06
  0.4159605E+02  0.9855866E-06 -0.5008211E-06
  0.4169411E+02  0.9701052E-06 -0.1578882E-05
  0.4179216E+02  0.9626545E-06 -0.7598649E-06
  0.4189021E+02  0.9525222E-06 -0.1033354E-05
  0.4198827E+02  0.9475781E-06 -0.5042315E-06
  0.4208632E+02  0.9471353E-06 -0.4515927E-07
  0.4218437E+02  0.9462590E-06 -0.8936398E-07
  0.4228242E+02  0.9589773E-06  0.1297088E-05
  0.4238048E+02  0.9471755E-06 -0.1203621E-05
  0.4247853E+02  0.9430365E-06 -0.4221174E-06
  0.4257658E+02  0.9374528E-06 -0.5694639E-06
  0.4267464E+02  0.9344288E-06 -0.3084032E-06
  0.4277269E+02  0.9267380E-06 -0.7843532E-06
  0.4287074E+02  0.9212616E-06 -0.5585067E-06
  0.4296879E+02  0.9164023E-06 -0.4955828E-06
  0.4306685E+02  0.9124336E-06 -0.4047573E-06
  0.4316490E+02  0.9100343E-06 -0.2446928E-06
  0.4326295E+02  0.9160940E-06  0.6180032E-06
  0.4336101E+02  0.9055110E-06 -0.1079316E-05
  0.4345906E+02  0.9048691E-06 -0.6545772E-07
  0.4355711E+02  0.8996877E-06 -0.5284343E-06
  0.4365516E+02  0.9051747E-06  0.5595959E-06
  0.4375322E+02  0.8954667E-06 -0.9900817E-06
  0.4385127E+02  0.8915872E-06 -0.3956498E-06
  0.4394932E+02  0.8913893E-06 -0.2018525E-07
  0.4404738E+02  0.8884240E-06 -0.3024165E-06
  0.4414543E+02  0.8886550E-06  0.2356190E-07
  0.4424348E+02  0.8844767E-06 -0.4261269E-06
  0.4434153E+02  0.8808625E-06 -0.3686045E-06
  0.4443959E+02  0.8754601E-06 -0.5509657E-06
  0.4453764E+02  0.8817694E-06  0.6434622E-06
  0.4463569E+02  0.8720463E-06 -0.9916209E-06
  0.4473374E+02  0.8729280E-06  0.8992418E-07
  0.4483180E+02  0.8678651E-06 -0.5163479E-06
  0.4492985E+02  0.8617585E-06 -0.6227872E-06
  0.4502790E+02  0.8569196E-06 -0.4935008E-06
  0.4512596E+02  0.8524357E-06 -0.4572944E-06
  0.4522401E+02  0.8491539E-06 -0.3346961E-06
  0.4532206E+02  0.8462677E-06 -0.2943434E-06
  0.4542011E+02  0.8424394E-06 -0.3904388E-06
  0.4551817E+02  0.8394120E-06 -0.3087489E-06
  0.4561622E+02  0.8347648E-06 -0.4739494E-06
  0.4571427E+02  0.8284529E-06 -0.6437203E-06
  0.4581233E+02  0.8253104E-06 -0.3204900E-06
  0.4591038E+02  0.8190429E-06 -0.6392009E-06
  0.4600843E+02  0.8157982E-06 -0.3309155E-06
  0.4610648E+02  0.8117922E-06 -0.4085516E-06
  0.4620454E+02  0.8095089E-06 -0.2328701E-06
  0.4630259E+02  0.8046313E-06 -0.4974377E-06
  0.4640064E+02  0.8020181E-06 -0.2665108E-06
  0.4649870E+02  0.7982691E-06 -0.3823512E-06
  0.4659675E+02  0.7953656E-06 -0.2961111E-06
  0.4669480E+02  0.7929003E-06 -0.2514304E-06
  0.4679285E+02  0.7899467E-06 -0.3012176E-06
  0.4689091E+02  0.7861943E-06 -0.3826922E-06
  0.4698896E+02  0.7831501E-06 -0.3104665E-06
  0.4708701E+02  0.7803433E-06 -0.2862536E-06
  0.4718507E+02  0.7765657E-06 -0.3852626E-06
  0.4728312E+02  0.7731033E-06 -0.3531201E-06
  0.4738117E+02  0.7706062E-06 -0.2546641E-06
  0.4747922E+02  0.7663548E-06 -0.4335796E-06
  0.4757728E+02  0.7629953E-06 -0.3426259E-06
  0.4767533E+02  0.7600622E-06 -0.2991368E-06
  0.4777338E+02  0.7563506E-06 -0.3785259E-06
  0.4787144E+02  0.7537532E-06 -0.2648948E-06
  0.4796949E+02  0.7511434E-06 -0.2661715E-06
  0.4806754E+02  0.7483646E-06 -0.2833913E-06
  0.4816559E+02  0.7454044E-06 -0.3019054E-06
  0.4826365E+02  0.7426890E-06 -0.2769317E-06
  0.4836170E+02  0.7397567E-06 -0.2990500E-06
  0.4845975E+02  0.7365254E-06 -0.3295415E-06
  0.4855781E+02  0.7335632E-06 -0.3021033E-06
  0.4865586E+02  0.7303584E-06 -0.3268499E-06
  0.4875391E+02  0.7270751E-06 -0.3348473E-06
  0.4885196E+02  0.7232784E-06 -0.3872119E-06
  0.4895002E+02  0.7197964E-06 -0.3551173E-06
  0.4904807E+02  0.7174618E-06 -0.2380880E-06
  0.4914612E+02  0.7151614E-06 -0.2346112E-06
  0.4924418E+02  0.7115069E-06 -0.3727057E-06
  0.4934223E+02  0.7089997E-06 -0.2557034E-06
  0.4944028E+02  0.7064918E-06 -0.2557657E-06
  0.4953833E+02  0.7036452E-06 -0.2903109E-06
  0.4963639E+02  0.7010158E-06 -0.2681644E-06
  0.4973444E+02  0.6986530E-06 -0.2409711E-06
  0.4983249E+02  0.6967259E-06 -0.1965383E-06
  0.4993055E+02  0.6945519E-06 -0.2217206E-06
  0.5002860E+02  0.6921042E-06 -0.2496297E-06
  0.5012665E+02  0.6897072E-06 -0.2444603E-06
  0.5022470E+02  0.6861255E-06 -0.3652827E-06
  0.5032276E+02  0.6838600E-06 -0.2310423E-06
